Year,Erreichter Schulabschluss,Besuchte Schule,Nationalität,Units,Value
2013,Erfolgreicher Besuch,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,46.2
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,0
2013,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,54.7
2013,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,25.1
2012,Insgesamt,Berufsfachschule,Deutsche,Prozent,28.7
2012,Allgemeine Hochschulreife¹⁾,Berufsfachschule,Deutsche,Prozent,0
2012,Fachhochschulreife,Berufsfachschule,Deutsche,Prozent,4.1
2012,Schulischer Teil der Fachhochschulreife,Berufsfachschule,Deutsche,Prozent,36
2012,Realschulabschluss,Berufsfachschule,Deutsche,Prozent,19.8
2012,Hauptschulabschluss,Berufsfachschule,Deutsche,Prozent,85.7
2012,Erfolgreicher Besuch,Berufsfachschule,Deutsche,Prozent,32.9
2012,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsfachschule,Deutsche,Prozent,0
2012,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,Deutsche,Prozent,46
2012,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,Deutsche,Prozent,24.6
2012,Insgesamt,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,34.7
2012,Allgemeine Hochschulreife¹⁾,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,0
2012,Fachhochschulreife,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,2.9
2012,Schulischer Teil der Fachhochschulreife,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,26.8
2012,Realschulabschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,41.1
2012,Hauptschulabschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,90.9
2012,Erfolgreicher Besuch,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,44.9
2012,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,0
2012,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,52
2012,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,26.1
2011,Insgesamt,Berufsfachschule,Deutsche,Prozent,30
2011,Allgemeine Hochschulreife¹⁾,Berufsfachschule,Deutsche,Prozent,0
2011,Fachhochschulreife,Berufsfachschule,Deutsche,Prozent,3.7
2011,Schulischer Teil der Fachhochschulreife,Berufsfachschule,Deutsche,Prozent,39.7
2011,Realschulabschluss,Berufsfachschule,Deutsche,Prozent,20.1
2011,Hauptschulabschluss,Berufsfachschule,Deutsche,Prozent,71.2
2011,Erfolgreicher Besuch,Berufsfachschule,Deutsche,Prozent,34.3
2011,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsfachschule,Deutsche,Prozent,0
2011,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,Deutsche,Prozent,48.7
2011,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,Deutsche,Prozent,25.3
2011,Insgesamt,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,36.7
2011,Allgemeine Hochschulreife¹⁾,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,0
2011,Fachhochschulreife,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,2.4
2011,Schulischer Teil der Fachhochschulreife,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,41.2
2011,Realschulabschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,41.8
2011,Hauptschulabschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,73.3
2011,Erfolgreicher Besuch,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,44.7
2011,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,0
2011,Ohne erfolgreichen Besuch/Abschluss,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,54
2011,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsfachschule,Ausländerinnen und Ausländer,Prozent,29.7
2022,Insgesamt,Fachoberschule,Deutsche,Prozent,8.03455567837747
2022,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2022,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,55.7695921819207
2022,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2022,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2022,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2022,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2022,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,8.2837629433796
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,9.02349724243407
2022,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.63161737860533
2022,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2022,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,81.4873417721519
2022,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2022,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2022,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2022,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2022,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,4.98046875
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,7.18562874251497
2021,Insgesamt,Fachoberschule,Deutsche,Prozent,8.5
2021,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2021,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,59.6
2021,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2021,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2021,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2021,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2021,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,10.1
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,9.9
2021,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.6
2021,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2021,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,84.9
2021,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2021,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2021,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2021,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2021,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,4.6
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,7.4
2020,Insgesamt,Fachoberschule,Deutsche,Prozent,8.6
2020,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2020,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,59.9
2020,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2020,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2020,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2020,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2020,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2020,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,8.5
2020,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,9.2
2020,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,4.5
2020,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2020,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,79.4
2020,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2020,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2020,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2020,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2020,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2020,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,4.3
2020,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.7
2019,Insgesamt,Fachoberschule,Deutsche,Prozent,8.7
2019,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2019,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,60.1
2019,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2019,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2019,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2019,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2019,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2019,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,10
2019,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,10
2019,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,4.5
2019,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2019,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,81.8
2019,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2019,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2019,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2019,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2019,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2019,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.3
2019,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.3
2018,Insgesamt,Fachoberschule,Deutsche,Prozent,9.3
2018,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2018,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,62.4
2018,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2018,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2018,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2018,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2018,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2018,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,9.4
2018,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,10.1
2018,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,4.9
2018,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2018,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,81.5
2018,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2018,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2018,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2018,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2018,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2018,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.9
2018,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.7
2017,Insgesamt,Fachoberschule,Deutsche,Prozent,9.3
2017,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2017,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,62.8
2017,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2017,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2017,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2017,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2017,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2017,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,9.9
2017,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,9.5
2017,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.2
2017,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2017,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,87.3
2017,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2017,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2017,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2017,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2017,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2017,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,8.1
2017,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,5.9
2016,Insgesamt,Fachoberschule,Deutsche,Prozent,9.5
2016,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2016,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,64.9
2016,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2016,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2016,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2016,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2016,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,8.5
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,10.2
2016,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,8.2
2016,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2016,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,86.6
2016,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2016,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2016,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2016,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2016,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,9.8
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,8.5
2015,Insgesamt,Fachoberschule,Deutsche,Prozent,9.4
2015,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2015,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,64.2
2015,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2015,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2015,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2015,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2015,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2015,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,7.3
2015,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,10.3
2015,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,8.2
2015,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2015,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,82.9
2015,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2015,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2015,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2015,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2015,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2015,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,7.3
2015,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,12.8
2014,Insgesamt,Fachoberschule,Deutsche,Prozent,9.1
2014,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2014,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,66.5
2014,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2014,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2014,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2014,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2014,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2014,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,7.1
2014,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,9.5
2014,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,10.1
2014,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2014,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,87.2
2014,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2014,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2014,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2014,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2014,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2014,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,7.8
2014,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Ausländerinnen und Ausländer,Prozent,12.6
2013,Insgesamt,Fachoberschule,Deutsche,Prozent,9.4
2013,Allgemeine Hochschulreife¹⁾,Fachoberschule,Deutsche,Prozent,0
2013,Fachhochschulreife,Fachoberschule,Deutsche,Prozent,67
2013,Schulischer Teil der Fachhochschulreife,Fachoberschule,Deutsche,Prozent,0
2013,Realschulabschluss,Fachoberschule,Deutsche,Prozent,0
2013,Hauptschulabschluss,Fachoberschule,Deutsche,Prozent,0
2013,Erfolgreicher Besuch,Fachoberschule,Deutsche,Prozent,0
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Deutsche,Prozent,0
2013,Ohne erfolgreichen Besuch/Abschluss,Fachoberschule,Deutsche,Prozent,7.6
2013,nachrichtlich: Abbruch im laufenden Schuljahr,Fachoberschule,Deutsche,Prozent,9.6
2013,Insgesamt,Fachoberschule,Ausländerinnen und Ausländer,Prozent,9.4
2013,Allgemeine Hochschulreife¹⁾,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2013,Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,85.6
2013,Schulischer Teil der Fachhochschulreife,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2013,Realschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2013,Hauptschulabschluss,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2013,Erfolgreicher Besuch,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Fachoberschule,Ausländerinnen und Ausländer,Prozent,0
