Year,Gebietseinheit,Wanderung,Nationalität / Geschlecht,Units,GeoCode,Value
2012,"Grafschaft Bentheim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03456,361
2012,"Leer",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03457,198
2012,"Oldenburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03458,325
2012,"Osnabrück",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03459,424
2012,"Vechta",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03460,349
2012,"Wesermarsch",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03461,14
2012,"Wittmund",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03462,23
2012,"Statistische Region Weser-Ems",Saldo der Zu- und Fortzüge,Männer,Anzahl,K034,5066
2012,"Niedersachsen",Saldo der Zu- und Fortzüge,Männer,Anzahl,,15756
2011,"Braunschweig, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03101,1547
2011,"Salzgitter, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03102,43
2011,"Wolfsburg, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03103,207
2011,"Gifhorn",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03151,123
2011,"Goslar",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03153,176
2011,"Helmstedt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03154,15
2011,"Northeim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03155,22
2011,"Peine",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03157,40
2011,"Wolfenbüttel",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03158,119
2011,"Göttingen",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03159,1973
2011,"Statistische Region Braunschweig",Saldo der Zu- und Fortzüge,Männer,Anzahl,K031,4265
2011,"Region Hannover",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03241,1633
2011,"dav. Hannover, Lhst.",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03241001,1155
2011,"dav. Hannover, Umland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03241999,478
2011,"Diepholz",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03251,388
2011,"Hameln-Pyrmont",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03252,-21
2011,"Hildesheim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03254,219
2011,"Holzminden",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03255,56
2011,"Nienburg (Weser)",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03256,722
2011,"Schaumburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03257,82
2011,"Statistische Region Hannover",Saldo der Zu- und Fortzüge,Männer,Anzahl,K032,3079
2011,"Celle",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03351,104
2011,"Cuxhaven",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03352,70
2011,"Harburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03353,239
2011,"Lüchow-Dannenberg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03354,61
2011,"Lüneburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03355,108
2011,"Osterholz",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03356,82
2011,"Rotenburg (Wümme)",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03357,80
2011,"Heidekreis",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03358,111
2011,"Stade",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03359,465
2011,"Uelzen",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03360,43
2011,"Verden",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03361,15
2011,"Statistische Region Lüneburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K033,1378
2011,"Delmenhorst, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03401,91
2011,"Emden, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03402,59
2011,"Oldenburg (Oldb), Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03403,145
2011,"Osnabrück, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03404,120
2011,"Wilhelmshaven, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03405,34
2011,"Ammerland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03451,261
2011,"Aurich",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03452,81
2011,"Cloppenburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03453,779
2011,"Emsland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03454,963
2011,"Friesland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03455,116
2011,"Grafschaft Bentheim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03456,272
2011,"Leer",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03457,352
2011,"Oldenburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03458,288
2011,"Osnabrück",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03459,555
2011,"Vechta",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03460,530
2011,"Wesermarsch",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03461,-26
2011,"Wittmund",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03462,-4
2011,"Statistische Region Weser-Ems",Saldo der Zu- und Fortzüge,Männer,Anzahl,K034,4616
2011,"Niedersachsen",Saldo der Zu- und Fortzüge,Männer,Anzahl,,13338
2010,"Braunschweig, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03101,1190
2010,"Salzgitter, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03102,-72
2010,"Wolfsburg, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03103,96
2010,"Gifhorn",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03151,-4
2010,"Goslar",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03153,99
2010,"Helmstedt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03154,-3
2010,"Northeim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03155,-3
2010,"Peine",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03157,-46
2010,"Wolfenbüttel",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03158,24
2010,"Göttingen",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03159,1241
2010,"Statistische Region Braunschweig",Saldo der Zu- und Fortzüge,Männer,Anzahl,K031,2522
2010,"Region Hannover",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03241,684
2010,"dav. Hannover, Lhst.",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03241001,401
2010,"dav. Hannover, Umland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03241999,283
2010,"Diepholz",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03251,255
2010,"Hameln-Pyrmont",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03252,53
2010,"Hildesheim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03254,113
2010,"Holzminden",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03255,36
2010,"Nienburg (Weser)",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03256,13
2010,"Schaumburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03257,-5
2010,"Statistische Region Hannover",Saldo der Zu- und Fortzüge,Männer,Anzahl,K032,1149
2010,"Celle",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03351,47
2010,"Cuxhaven",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03352,-28
2010,"Harburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03353,301
2010,"Lüchow-Dannenberg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03354,-26
2010,"Lüneburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03355,17
2010,"Osterholz",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03356,21
2010,"Rotenburg (Wümme)",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03357,-4
2010,"Heidekreis",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03358,72
2010,"Stade",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03359,69
2010,"Uelzen",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03360,-11
2010,"Verden",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03361,3
2010,"Statistische Region Lüneburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K033,461
2010,"Delmenhorst, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03401,16
2010,"Emden, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03402,84
2010,"Oldenburg (Oldb), Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03403,979
2010,"Osnabrück, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03404,116
2010,"Wilhelmshaven, Stadt",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03405,371
2010,"Ammerland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03451,34
2010,"Aurich",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03452,99
2010,"Cloppenburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03453,433
2010,"Emsland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03454,609
2010,"Friesland",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03455,17
2010,"Grafschaft Bentheim",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03456,5
2010,"Leer",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03457,265
2010,"Oldenburg",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03458,192
2010,"Osnabrück",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03459,32
2010,"Vechta",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03460,338
2010,"Wesermarsch",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03461,102
2010,"Wittmund",Saldo der Zu- und Fortzüge,Männer,Anzahl,K03462,91
2010,"Statistische Region Weser-Ems",Saldo der Zu- und Fortzüge,Männer,Anzahl,K034,3783
2010,"Niedersachsen",Saldo der Zu- und Fortzüge,Männer,Anzahl,,7915
2022,"Braunschweig, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03101,3223
2022,"Salzgitter, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03102,945
2022,"Wolfsburg, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03103,1483
2022,"Gifhorn",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03151,1319
2022,"Goslar",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03153,1445
2022,"Helmstedt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03154,835
2022,"Northeim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03155,1299
2022,"Peine",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03157,1073
2022,"Wolfenbüttel",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03158,769
2022,"Göttingen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03159,8631
2022,"Statistische Region Braunschweig",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K031,21022
2022,"Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241,11328
2022,"dav. Hannover, Lhst.",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241001,6299
2022,"dav. Hannover, Umland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241999,5029
2022,"Diepholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03251,1933
2022,"Hameln-Pyrmont",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03252,1440
2022,"Hildesheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03254,2452
2022,"Holzminden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03255,875
2022,"Nienburg (Weser)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03256,932
2022,"Schaumburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03257,1152
2022,"Statistische Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K032,20112
2022,"Celle",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03351,1469
2022,"Cuxhaven",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03352,1230
2022,"Harburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03353,1807
2022,"Lüchow-Dannenberg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03354,417
2022,"Lüneburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03355,1369
2022,"Osterholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03356,775
2022,"Rotenburg (Wümme)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03357,1015
2022,"Heidekreis",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03358,6879
2022,"Stade",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03359,1772
2022,"Uelzen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03360,905
2022,"Verden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03361,1143
2022,"Statistische Region Lüneburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K033,18781
2022,"Delmenhorst, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03401,616
2022,"Emden, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03402,618
2022,"Oldenburg (Oldb), Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03403,1735
2022,"Osnabrück, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03404,2202
2022,"Wilhelmshaven, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03405,819
2022,"Ammerland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03451,920
2022,"Aurich",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03452,1166
2022,"Cloppenburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03453,1736
2022,"Emsland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03454,2751
2022,"Friesland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03455,666
2022,"Grafschaft Bentheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03456,1218
2022,"Leer",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03457,1175
2022,"Oldenburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03458,732
2022,"Osnabrück",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03459,5655
2022,"Vechta",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03460,1302
2022,"Wesermarsch",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03461,766
2022,"Wittmund",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03462,468
2022,"Statistische Region Weser-Ems",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K034,24545
2022,"Niedersachsen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,,84460
2021,"Braunschweig, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03101,379
2021,"Salzgitter, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03102,303
2021,"Wolfsburg, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03103,343
2021,"Gifhorn",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03151,161
2021,"Goslar",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03153,395
2021,"Helmstedt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03154,69
2021,"Northeim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03155,197
2021,"Peine",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03157,94
2021,"Wolfenbüttel",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03158,71
2021,"Göttingen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03159,5849
2021,"Statistische Region Braunschweig",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K031,7861
2021,"Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241,2040
2021,"dav. Hannover, Lhst.",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241001,1376
2021,"dav. Hannover, Umland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241999,664
2021,"Diepholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03251,225
2021,"Hameln-Pyrmont",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03252,188
2021,"Hildesheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03254,373
2021,"Holzminden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03255,88
2021,"Nienburg (Weser)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03256,166
2021,"Schaumburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03257,74
2021,"Statistische Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K032,3154
2021,"Celle",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03351,211
2021,"Cuxhaven",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03352,96
2021,"Harburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03353,272
2021,"Lüchow-Dannenberg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03354,13
2021,"Lüneburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03355,148
2021,"Osterholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03356,46
2021,"Rotenburg (Wümme)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03357,72
2021,"Heidekreis",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03358,2495
2021,"Stade",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03359,210
2021,"Uelzen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03360,134
2021,"Verden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03361,218
2021,"Statistische Region Lüneburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K033,3915
2021,"Delmenhorst, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03401,135
2021,"Emden, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03402,55
2021,"Oldenburg (Oldb), Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03403,437
2021,"Osnabrück, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03404,573
2021,"Wilhelmshaven, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03405,167
2021,"Ammerland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03451,149
2021,"Aurich",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03452,161
2021,"Cloppenburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03453,360
2021,"Emsland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03454,606
2021,"Friesland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03455,26
2021,"Grafschaft Bentheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03456,222
2021,"Leer",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03457,144
2021,"Oldenburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03458,190
2021,"Osnabrück",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03459,2843
2021,"Vechta",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03460,354
2021,"Wesermarsch",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03461,11
2021,"Wittmund",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03462,2
2021,"Statistische Region Weser-Ems",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K034,6435
2021,"Niedersachsen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,,21365
2020,"Braunschweig, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03101,344
2020,"Salzgitter, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03102,263
2020,"Wolfsburg, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03103,43
2020,"Gifhorn",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03151,116
2020,"Goslar",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03153,139
2020,"Helmstedt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03154,87
2020,"Northeim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03155,61
2020,"Peine",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03157,197
2020,"Wolfenbüttel",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03158,111
2020,"Göttingen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03159,3101
2020,"Statistische Region Braunschweig",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K031,4462
2020,"Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241,1334
2020,"dav. Hannover, Lhst.",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241001,671
2020,"dav. Hannover, Umland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241999,663
2020,"Diepholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03251,282
2020,"Hameln-Pyrmont",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03252,159
2020,"Hildesheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03254,162
2020,"Holzminden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03255,56
2020,"Nienburg (Weser)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03256,182
2020,"Schaumburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03257,166
2020,"Statistische Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K032,2341
2020,"Celle",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03351,134
2020,"Cuxhaven",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03352,176
2020,"Harburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03353,368
2020,"Lüchow-Dannenberg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03354,50
2020,"Lüneburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03355,128
2020,"Osterholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03356,64
2020,"Rotenburg (Wümme)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03357,123
2020,"Heidekreis",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03358,1273
2020,"Stade",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03359,207
2020,"Uelzen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03360,125
2020,"Verden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03361,97
2020,"Statistische Region Lüneburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K033,2745
2020,"Delmenhorst, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03401,182
2020,"Emden, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03402,94
2020,"Oldenburg (Oldb), Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03403,310
2020,"Osnabrück, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03404,257
2020,"Wilhelmshaven, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03405,137
2020,"Ammerland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03451,102
2020,"Aurich",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03452,115
2020,"Cloppenburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03453,529
2020,"Emsland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03454,623
2020,"Friesland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03455,37
2020,"Grafschaft Bentheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03456,208
2020,"Leer",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03457,95
2020,"Oldenburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03458,298
2020,"Osnabrück",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03459,1835
2020,"Vechta",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03460,167
2020,"Wesermarsch",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03461,79
2020,"Wittmund",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03462,89
2020,"Statistische Region Weser-Ems",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K034,5157
2020,"Niedersachsen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,,14705
2019,"Braunschweig, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03101,501
2019,"Salzgitter, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03102,71
2019,"Wolfsburg, Stadt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03103,394
2019,"Gifhorn",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03151,229
2019,"Goslar",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03153,462
2019,"Helmstedt",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03154,86
2019,"Northeim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03155,76
2019,"Peine",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03157,149
2019,"Wolfenbüttel",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03158,106
2019,"Göttingen",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03159,6606
2019,"Statistische Region Braunschweig",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K031,8680
2019,"Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241,1911
2019,"dav. Hannover, Lhst.",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241001,1228
2019,"dav. Hannover, Umland",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03241999,683
2019,"Diepholz",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03251,221
2019,"Hameln-Pyrmont",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03252,150
2019,"Hildesheim",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03254,304
2019,"Holzminden",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03255,90
2019,"Nienburg (Weser)",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03256,85
2019,"Schaumburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03257,160
2019,"Statistische Region Hannover",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K032,2921
2019,"Celle",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03351,131
2019,"Cuxhaven",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03352,116
2019,"Harburg",Saldo der Zu- und Fortzüge,Frauen,Anzahl,K03353,442
